restaurant_id,Title,Reviews,Rating,Price,Revenue,Cuisine,Cuisine_countries,Cuisine_countries_0,Cuisine_countries_1,Cuisine_countries_2,Cuisine_countries_3,Cuisine_auxes,lat,lng,restaurants_count,Population,Pricexm2
1246,Venticento Bistrot,20,4.5,19,20,"Italian, International, Mediterranean, Contemporary, Cafe",1.01000000001E+042,0,10100000000100,0,0,1.1E+017,45.47168,9.16705,51,17962,6050
1247,KE Pizza,44,4,,44,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.46708,9.22269,89,31720,4100
1248,HAYASHI,226,3.5,,226,"Chinese, Japanese, Sushi, Asian, Seafood, Middle Eastern",1.00000000000001E+073,1.00000000000001E+019,10000000001,1E+025,0,100010,45.48208,9.1978,90,18831,3200
1249,Al Portico SAS Di Sharkawy Hany & C.,39,4,,39,"Italian, Pizza, Mediterranean",1.000000001E+040,0,100000000100,0,0,10000000,45.45687,9.24227,8,19267,1600
1250,Lord,35,4.5,8.5,35,"Bar, Pub",0,0,0,0,0,1E+021,45.46996,9.22111,193,62347,4750
1251,That's Vapore Buonarroti,416,3.5,13,416,Healthy,0,0,0,0,0,1000000000,45.46724,9.15495,52,21394,3500
1252,Fofo,393,3.5,15,393,"Italian, Pizza, Seafood, Mediterranean, European, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,1.00000000001E+022,1E+023,0,10100000,45.48108,9.17277,91,30985,3850
1253,Pizza House,54,4,,54,"Pizza, Italian",1E+040,0,100000000000,0,0,10000000,45.48648,9.22966,70,44572,2800
1255,Hamerica's - Milano Camperio,89,3.5,16.5,89,"American, Fast Food, Barbecue",1E+077,1E+023,0,0,0,1.00000001E+020,45.46753,9.18257,204,16765,4950
1256,La Conchiglia,299,3.5,,299,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.47087,9.1228,6,13080,2350
1257,YUAN - DUOMO,220,3.5,18,220,"Chinese, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,0,45.4615,9.18917,204,16765,4950
1258,A Piedigrotta,29,4.5,,29,"Italian, Pizza, Mediterranean",1.000000001E+040,0,100000000100,0,0,10000000,45.45726,9.17293,51,17962,6050
1259,Fizz Bar,52,4,9.5,52,"Italian, Fast Food",1E+040,0,100000000000,0,0,1000000000000,45.46574,9.16913,51,17962,6050
1260,Cantina Carducci,85,4,,85,Italian,1E+040,0,100000000000,0,0,0,45.46639,9.1762,204,16765,4950
1261,Ristorante Al Dragone,57,4,,57,"Italian, Chinese, Asian, Seafood, Sushi",1.00000000000001E+073,1.00000000000001E+019,100000000000,0,0,100010,45.48993,9.15347,18,18122,2750
1262,Miyoshi,200,3.5,,200,"Japanese, Seafood, Sushi, Asian, Chinese, Middle Eastern",1.00000000000001E+073,1.00000000000001E+019,10000000001,1E+025,0,100010,45.44724,9.17715,81,20008,4000
1263,Mister Hu,68,4,,68,"Chinese, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,0,45.48621,9.23229,70,44572,2800
1264,Twin's Cafè,185,4,29.5,185,"Italian, European, Bar, Cafe, Pub",1.00000000001E+051,0,1.00000000001E+022,0,0,1.0001E+021,45.46622,9.19543,204,16765,4950
1265,Pizzeria Bufalina,52,4,7,52,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.44884,9.22111,21,22982,2650
1266,Okja,31,4,,31,"Fast Food, Asian, Korean, Central Asian",1.00000000001E+073,1.00000000001E+019,100000000,0,0,1000000000000,45.45432,9.17352,74,17030,4000
1267,Angelo's Bistrot,135,3.5,,135,"Italian, Mediterranean, European, Contemporary",1.00000000001E+051,0,1.00000000001E+022,0,0,1E+016,45.45298,9.16058,56,15228,4550
1268,Sushi Kasai,85,4,15.5,85,"Japanese, Sushi, Asian, Chinese",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,10,45.4437,9.18165,81,20008,4000
1270,Pizzeria da Geppo,221,3.5,,221,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.47995,9.2135,193,62347,4750
1271,Kona Milano,19,4.5,12,19,"Japanese, Fast Food, Healthy",1E+039,0,10000000000,0,0,1001000000000,45.46243,9.20508,55,15364,5050
1273,Sapo Re,107,3.5,10,107,"Italian, Pizza, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10000000,45.48084,9.21331,193,62347,4750
1274,Il Vinaio di Furio Porta Venezia,18,4.5,24,18,"Italian, Wine Bar, Tuscan, Central-Italian, Brew Pub, Deli, Pub",1E+060,1000000,100000000000,1,10000,1.001000000001E+018,45.4737,9.21098,193,62347,4750
1275,Sakura Sushi Restaurant,101,3.5,,101,"Chinese, Japanese, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,10,45.45836,9.19192,204,16765,4950
1276,Ristorante al Passeggero,152,4,,152,Italian,1E+040,0,100000000000,0,0,0,45.48933,9.20541,90,18831,3200
1277,Lo Spirolazzo,293,3.5,,293,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.48358,9.24257,14,11819,1600
1278,Why Not,33,4.5,,33,Italian,1E+040,0,100000000000,0,0,0,45.51699,9.20927,30,8583,1950
1279,Lievità Sottocorno - Pizzeria Gourmet,649,3.5,18,649,"Italian, Pizza, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10000000,45.46588,9.21009,89,31720,4100
1281,Fatto Bene,575,3.5,19.5,575,American,1E+077,1E+023,0,0,0,0,45.46759,9.15551,32,17883,4300
1282,Caffe Ambrosiano Bistrot,115,4,27,115,"Italian, Seafood, Gastropub",1E+040,0,100000000000,0,0,100000100000,45.49808,9.19766,12,25985,2050
1283,Hao Nippon Cuisine,174,3.5,,174,"Chinese, Japanese, Sushi, Asian, Seafood",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100010,45.46871,9.15258,52,21394,3500
1284,Mamma Oliva,560,3.5,24,560,"Mediterranean, European, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,1E+022,1E+023,0,0,45.46946,9.17083,51,17962,6050
1285,Gemelli Diversi,656,3.5,,656,"Italian, Pizza, Seafood, Mediterranean, Barbecue, European",1.00000000001E+051,0,1.00000000001E+022,0,0,1.0000000000001E+020,45.46614,9.13831,43,44222,2150
1286,America Graffiti,927,3.5,14,927,"Mexican, American, Southwestern, Fast Food, Barbecue, Diner, Central American",1.00000000000001E+077,1.00000000000001E+023,10,10000000,0,1.00000101E+020,45.4809,9.12045,6,13080,2350
1287,Ristorante Pizzeria Il Molo,163,4,,163,"Italian, Pizza, Seafood, Mediterranean, European",1.00000000001E+051,0,1.00000000001E+022,0,0,10100000,45.45473,9.22018,21,22982,2650
1288,Solo Pizza,25,4.5,21.5,25,"Italian, Neapolitan, Campania, Southern-Italian, Seafood",1E+067,10000000000000,100000000000,1E+023,0,100000,45.46529,9.20708,55,15364,5050
1289,Glory,56,4,,56,"Italian, Mediterranean, Seafood",1.000000001E+040,0,100000000100,0,0,100000,45.43726,9.21823,37,36129,1900
1290,"L’Impasto - Pasta, Pane e Cucina",23,4.5,15,23,"Italian, International",1.01E+042,0,10100000000000,0,0,0,45.48405,9.22666,61,36376,1900
1292,Koi Japanese Restaurant,62,4,,62,"Japanese, Sushi, Asian, Chinese",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,10,45.46854,9.14065,21,26586,2350
1293,Bella Colombina,142,3.5,21,142,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.48165,9.21423,193,62347,4750
1294,Zafferan,54,4,11.5,54,"Middle Eastern, Persian",1.000001E+029,0,1,1.000001E+025,0,0,45.45109,9.21795,21,22982,2650
1295,Romagna & Co,32,4.5,6,32,"Italian, Brew Pub, Fast Food",1E+040,0,100000000000,0,0,1.000001E+018,45.46278,9.23043,22,19658,3300
1296,Natural Break,41,4,,41,"Italian, Healthy",1E+040,0,100000000000,0,0,1000000000,45.46759,9.17242,51,17962,6050
1297,Pizza A Pezzi,156,3.5,,156,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.47033,9.23033,61,36376,1900
1298,Amuse Bouche,38,4,18,38,"Italian, Fast Food, Deli, Street Food",1E+040,0,100000000000,0,0,1001000000000100,45.45531,9.16809,56,15228,4550
1299,Ristorante - Pizzeria San Marco,122,3.5,,122,"Italian, Pizza, Seafood",1E+040,0,100000000000,0,0,10100000,45.45441,9.15847,56,15228,4550
1300,La Schiscetteria,12,4.5,12.5,12,"Italian, Bar, Cafe, Mediterranean, Deli, Pub, Dining bars",1.000000001E+040,0,100000000100,0,0,1.00010101E+021,45.45301,9.20549,60,16739,3100
1301,Pino Focaccia di Tateo Giuseppe,34,4.5,,34,Italian,1E+040,0,100000000000,0,0,0,45.48514,9.19876,57,5863,4150
1302,Pepe,46,4,,46,Italian,1E+040,0,100000000000,0,0,0,45.44775,9.1797,81,20008,4000
1303,Vai che ce n'e di piu,29,4.5,21,29,"Italian, Pizza, Sardinian, Southern-Italian, Bar, Cafe, Mediterranean, Barbecue, Pub",1.000000001E+040,0,100000000100,10000100000000,0,1.10010000000001E+021,45.44938,9.17765,81,20008,4000
1304,Noodle Soup,35,4,,35,"Chinese, Asian, Soups",1.00000000000001E+073,1.00000000000001E+019,0,0,0,10000,45.48136,9.17667,91,30985,3850
1305,Il Moro 3,99,3.5,,99,"Italian, Pizza, Egyptian, Mediterranean",1.00000000000001E+054,1,1.00000000000001E+025,0,0,10000000,45.4719,9.23068,61,36376,1900
1306,Panino Giusto Stazione Centrale,364,3.5,,364,"Cafe, Fast Food, Mediterranean, Italian",1.000000001E+040,0,100000000100,0,0,1.00001E+017,45.48533,9.2033,90,18831,3200
1307,Toasteria Italiana,64,4,10,64,"Italian, Fast Food, International, Bar, Cafe, Pub",1.01E+042,0,10100000000000,0,0,1.000100001E+021,45.44868,9.17955,81,20008,4000
1308,La Filetteria Italiana Vespucci,34,4.5,59.5,34,"Steakhouse, Barbecue, Italian",1E+040,0,100000000000,0,0,1E+020,45.48063,9.19267,57,5863,4150
1309,Mzmtr Milano,30,4,21,30,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.49032,9.16647,18,18122,2750
1310,L'Aquilone,31,4.5,,31,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.45568,9.21628,89,31720,4100
1313,TramEnzino,29,5,4.5,29,"Italian, Fast Food, Street Food",1E+040,0,100000000000,0,0,1000000000100,45.47374,9.22452,61,36376,1900
1314,Dirty Gym,30,4.5,14,30,"Pizza, Italian",1E+040,0,100000000000,0,0,10000000,45.45314,9.17911,81,20008,4000
1315,El Idolo 2,87,4,,87,"Seafood, Ecuadorean, Latin, Spanish, South American",1E+055,10,10000000,1001000000,0,100000,45.44669,9.12592,11,14318,1750
1316,JIGAS Ristorante MILANO,15,4.5,83.5,15,"Seafood, Mediterranean, Bar, International, Pub",1.00000000001E+042,0,10000000000100,0,0,1E+021,45.45281,9.19646,44,13686,3300
1317,Twenty 20,155,3.5,,155,"Italian, Bar, Pub",1E+040,0,100000000000,0,0,1E+021,45.45937,9.18212,204,16765,4950
1318,gnam,51,4,17.5,51,"Italian, Healthy",1E+040,0,100000000000,0,0,1000000000,45.44157,9.22062,37,36129,1900
1319,La Magolfa Milano,140,3.5,,140,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.43957,9.15438,23,13793,3900
1320,Qpizza,155,3.5,,155,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.4476,9.17786,81,20008,4000
1322,Misaki,213,3.5,34.5,213,"Chinese, Japanese, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,10,45.49084,9.22493,70,44572,2800
1323,God Save the Food,,3.5,20,169.613636363636,"Italian, American, Mediterranean, European, International",1E+077,1E+023,1.00000000101E+022,0,0,0,45.45262,9.16534,56,15228,4550
1324,Sushi II,156,3.5,30,156,"Chinese, Japanese, Sushi, Asian, Seafood",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100010,45.46625,9.21115,89,31720,4100
1325,Nettare dei Santi,52,4,,52,"Italian, Cafe",1E+040,0,100000000000,0,0,1E+017,45.45683,9.19302,44,13686,3300
1326,Gennarina,24,4.5,5,24,"Italian, Pizza, Fast Food",1E+040,0,100000000000,0,0,1000010000000,45.45675,9.18095,81,20008,4000
1328,Il Piccolo Golfo,54,4,38.5,54,"Italian, American, Pizza, Seafood, Mediterranean",1E+077,1E+023,100000000100,0,0,10100000,45.49748,9.13469,33,41405,1850
1329,Noyi Chef,54,4,,54,"Chinese, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,10,45.51099,9.17548,19,25305,2000
1330,Sushi Plus Bar,39,4,,39,"Japanese, Sushi, Asian",1E+073,1E+019,10000000000,0,0,10,45.4819,9.21338,193,62347,4750
1331,Soy,318,3.5,,318,"Chinese, Japanese, Seafood, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100010,45.45182,9.20768,60,16739,3100
1332,TA-Tta la Polpetteria,25,4,,25,"Italian, Fast Food",1E+040,0,100000000000,0,0,1000000000000,45.48924,9.18652,88,22859,3200
1334,Sushi Fun,14,4.5,,14,"Japanese, Sushi, Asian",1E+073,1E+019,10000000000,0,0,10,45.48136,9.17667,91,30985,3850
1335,Bar BAH,38,4.5,16,38,"Bar, Pub",0,0,0,0,0,1E+021,45.48906,9.18705,88,22859,3200
1336,Basara - Sushi Pasticceria,66,4,,66,"Japanese, Seafood, Sushi, Asian",1E+073,1E+019,10000000000,0,0,100010,45.46021,9.1546,34,27088,4550
1337,Pizzarò,28,4.5,9.5,28,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.49173,9.07627,1,2405,2000
1338,Casa Mia Cocktail Bar & Bistrot,154,4,14.5,154,"Bar, Pub",0,0,0,0,0,1E+021,45.47493,9.21022,193,62347,4750
1339,L'Altro Tramezzino,80,4,7,80,Italian,1E+040,0,100000000000,0,0,0,45.46184,9.18657,204,16765,4950
1340,Fun&Cool,68,4,,68,"Pub, Italian, Brew Pub",1E+040,0,100000000000,0,0,1.000000000001E+018,45.44677,9.17705,81,20008,4000
1341,Same Restaurant,103,4,,103,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.44977,9.20277,60,16739,3100
1342,Rakki Sushi 2,94,3.5,,94,"Chinese, Japanese, Sushi, Asian, Thai, Seafood",1.00000000000001E+073,1.00000000000001E+019,10000000000,100,0,100010,45.47497,9.14214,21,26586,2350
1343,Danto il pizzaiolo di Spaccanapoli,36,4,,36,"Pizza, Mediterranean, Neapolitan, Campania, Italian, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10000000,45.50229,9.18017,19,23546,2000
1344,Rosmarino Gastronomia Naturale e Vegana,111,4,,111,Italian,1E+040,0,100000000000,0,0,0,45.48215,9.18256,57,5863,4150
1345,Fabbrica Pizzeria,,3.5,29,169.613636363636,"Italian, Pizza, Mediterranean, Lombard, Northern-Italian",1.000000011E+040,0,100000001100,1E+021,0,10000000,45.45075,9.16917,74,17030,4000
1346,Pizzeria La Ruota,37,4,,37,"Pizza, Italian",1E+040,0,100000000000,0,0,10000000,45.46331,9.1376,43,44222,2150
1347,Il Focacciotto,36,4.5,,36,"Italian, Street Food",1E+040,0,100000000000,0,0,100,45.45638,9.17091,51,17962,6050
1348,Filante,33,4,,33,"Pizza, Italian",1E+040,0,100000000000,0,0,10000000,45.46836,9.22278,193,62347,4750
1349,Mediterraneo,54,4,,54,"Italian, Pizza, Seafood, Mediterranean, Spanish",1.000000001E+040,0,100000000100,1000000,0,10100000,45.446,9.17852,81,20008,4000
1350,Laz 61,37,4,,37,"Turkish, Italian, Fast Food, Middle Eastern",1.00000000001E+040,0,100000000001,1E+025,0,1000000000000,45.48205,9.21281,193,62347,4750
1352,I Capatosta Conchetta,175,3.5,25,175,"Italian, Pizza, Neapolitan, Mediterranean, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10000000,45.44585,9.17745,81,20008,4000
1353,Trattoria Jubin,700,3.5,26,700,"Chinese, Japanese, Seafood, Sushi, Asian, Thai",1.00000000000001E+073,1.00000000000001E+019,10000000000,100,0,100010,45.48159,9.17927,91,30985,3850
1354,Tacontento,139,3.5,24,139,Mexican,1E+030,0,10,0,0,0,45.48994,9.18984,88,22859,3200
1355,Procacci Milano,77,4,23.5,77,"Italian, Mediterranean",1.000000001E+040,0,100000000100,0,0,0,45.47596,9.18367,114,18492,6250
1356,Ambasciata Tarantina,76,4,,76,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.4476,9.17501,74,17030,4000
1357,Panta Rei,459,3.5,38.5,459,"Seafood, Italian, Pizza, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.45608,9.06388,1,271,1250
1358,"""SPECIAL"" Hamburger & Italian Fast Food",342,3.5,12.5,342,"Italian, American, Fast Food, Barbecue",1E+077,1E+023,100000000000,0,0,1.00000001E+020,45.47617,9.20373,193,62347,4750
1360,Mozzarella e Pomodoro,34,4.5,,34,"Italian, Pizza, Mediterranean, Egyptian",1.00000000000001E+054,1,1.00000000000001E+025,0,0,10000000,45.43706,9.18329,15,29683,1700
1361,Il Grissino,234,3.5,,234,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.45979,9.13134,43,44222,2150
1362,Ristorante Il Sottomarino,170,3.5,,170,"Italian, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,100000,45.49849,9.19795,12,25985,2050
1363,MARGHE - Via Cadore,,4,15,169.613636363636,"Italian, Pizza, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10000000,45.45826,9.21285,89,31720,4100
1365,The Grill Missori,136,4,14,136,"American, Street Food, Fast Food",1E+077,1E+023,0,0,0,1000000000100,45.45947,9.1921,204,16765,4950
1366,Rong Lai,69,4,,69,"Chinese, Seafood, Asian, Japanese, Sushi",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100010,45.4582,9.16152,34,27088,4550
1367,Oishii,112,3.5,18,112,"Chinese, Japanese, Seafood, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100010,45.45104,9.19356,44,13686,3300
1368,Kyushu,46,4,,46,"Chinese, Japanese, Seafood, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100010,45.43669,9.18366,15,29683,1700
1369,Mini Maoji,53,4,,53,"Chinese, Street Food, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,100,45.45162,9.17771,74,17030,4000
1370,Ristorante Pizzeria Piedigrotta,76,4,,76,"Italian, Pizza, Seafood",1E+040,0,100000000000,0,0,10100000,45.4572,9.17328,51,17962,6050
1371,Mama Cake,36,4.5,,36,"Cafe, Italian",1E+040,0,100000000000,0,0,1E+017,45.44108,9.1578,23,13793,3900
1372,New Tredes Caffe e Bistrot,28,4.5,,28,"Italian, Bar, Cafe",1E+040,0,100000000000,0,0,1.0001E+021,45.48303,9.19796,57,5863,4150
1373,Il Bel Giardino,42,4,,42,"Chinese, Asian, Italian, Seafood",1.00000000000001E+073,1.00000000000001E+019,100000000000,0,0,100000,45.47118,9.23033,61,36376,1900
1374,La Saporita,62,4,,62,"Italian, Pizza, Mediterranean",1.000000001E+040,0,100000000100,0,0,10000000,45.45349,9.15693,56,15228,4550
1375,Sapore Verace,46,4,,46,"Pizza, Italian, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000000,1E+023,0,10000000,45.47242,9.11947,8,24871,1700
1376,Madre | Nunca Mas sin ti,10,5,20,10,"Mexican, Mediterranean",1.1E+031,0,110,0,0,0,45.45531,9.16809,56,15228,4550
1377,Ti Amo Pizza,175,3.5,,175,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.49749,9.18314,19,23546,2000
1378,Original Pizza Vespucci,113,3.5,,113,"Pizza, Italian, American",1E+077,1E+023,100000000000,0,0,10000000,45.48076,9.1927,57,5863,4150
1379,Il Bistrot del Barone,16,4.5,22,16,Italian,1E+040,0,100000000000,0,0,0,45.4569,9.19926,55,15364,5050
1380,Bar Fusina,24,4.5,,24,"Italian, Bar, Cafe",1E+040,0,100000000000,0,0,1.0001E+021,45.46879,9.22946,61,36376,1900
1381,Tondo Cafe,18,5,,18,"Italian, Wine Bar, Bar, Pub",1E+040,0,100000000000,0,0,1E+021,45.43166,9.24453,8,10847,2000
1382,Pizza Ok & Fish,174,3.5,,174,"Italian, Pizza, Seafood",1E+040,0,100000000000,0,0,10100000,45.49342,9.10076,2,4043,2000
1385,La Maison des Delices,14,5,12,14,Italian,1E+040,0,100000000000,0,0,0,45.48278,9.14713,52,21394,3500
1386,Magnaki Moscova,110,3.5,,110,Italian,1E+040,0,100000000000,0,0,0,45.47766,9.18535,114,18492,6250
1388,Princi,,3.5,,169.613636363636,"Italian, Cafe, Mediterranean, European",1.00000000001E+051,0,1.00000000001E+022,0,0,1E+017,45.48089,9.18611,114,18492,6250
1389,La Botte,49,4,,49,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.50233,9.12812,4,7178,3900
1390,Flor | born to be wine,12,5,50.5,12,"Italian, Wine Bar",1E+040,0,100000000000,0,0,1,45.45298,9.17478,74,17030,4000
1391,Kombu 4,95,4,27,95,"Japanese, Sushi, Asian",1E+073,1E+019,10000000000,0,0,10,45.48277,9.18335,57,5863,4150
1392,Fruer,42,4,,42,"Italian, Fast Food, International",1.01E+042,0,10100000000000,0,0,1000000000000,45.48348,9.19992,90,18831,3200
1393,Italy Restaurant,129,3.5,,129,Italian,1E+040,0,100000000000,0,0,0,45.46609,9.18573,114,18492,6250
1394,Pizzeria da Gino,173,3.5,,173,"Italian, Pizza, Fast Food, Mediterranean",1.000000001E+040,0,100000000100,0,0,1000010000000,45.46617,9.16321,34,27088,4550
1395,Pizzeria Forno Antico,115,3.5,,115,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.46236,9.23283,22,19658,3300
1396,Sartu,25,4.5,,25,Italian,1E+040,0,100000000000,0,0,0,45.46714,9.14829,52,21394,3500
1397,Wang Jiao,103,3.5,,103,"Chinese, Seafood, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,100000,45.45193,9.18419,81,20008,4000
1398,Al Borgo,207,4,33,207,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.48872,9.16842,18,18122,2750
1399,El Chorillano,315,3.5,,315,"Peruvian, Seafood, South American",1.000000001E+022,0,0,1.000000001E+018,0,100000,45.49318,9.21402,70,44572,2800
1400,Bianca Mela,92,3.5,,92,"Brazilian, Barbecue, Grill, Argentinean, Italian, Pizza, Seafood, Mediterranean",1.00001E+074,1.00001E+020,100000000100,0,0,1.0000000001001E+020,45.48041,9.24194,14,11819,1600
1401,La Contadina in Tavola,127,4,,127,Italian,1E+040,0,100000000000,0,0,0,45.47799,9.10701,2,645,2800
1402,laFORGIATURAbistro',38,4,41.5,38,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.50284,9.13959,33,41405,1850
1403,Ristorante Beluga,10,5,113,10,"Italian, Russian, Bar, Seafood, European, Eastern European, Ukrainian",1.00001E+056,100,1.00000000001E+022,100000000000000,1000,1E+021,45.46181,9.20964,89,31720,4100
1404,Lissana Milano,93,4,7,93,"Italian, Pizza, Cafe",1E+040,0,100000000000,0,0,1.0000000001E+017,45.4677,9.23186,22,19658,3300
1406,Convito,64,4,,64,"Italian, Bar, Mediterranean, Pub",1.000000001E+040,0,100000000100,0,0,1E+021,45.49542,9.127,11,32544,1850
1407,Ristorante Wakou,56,4,,56,"Chinese, Japanese, Asian, Seafood, Sushi, Soups",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,110010,45.44947,9.14552,36,31176,2000
1408,Punjab Restaurant,243,3.5,,243,"Indian, Middle Eastern, Pakistani",1.00000000000001E+043,0,100000000000001,1.00001E+025,0,0,45.4839,9.20941,193,62347,4750
1409,La Sana Gola,105,3.5,15.5,105,"International, Italian",1.01E+042,0,10100000000000,0,0,0,45.49393,9.18521,88,22859,3200
1410,"Ristorante Pizzeria Il Veliero Viale Romagna, 59",19,4.5,10,19,"Italian, Pizza, Mediterranean",1.000000001E+040,0,100000000100,0,0,10000000,45.47788,9.22334,193,62347,4750
1411,Il Casolino,19,4.5,18,19,Italian,1E+040,0,100000000000,0,0,0,45.48025,9.21669,193,62347,4750
1412,C'era Una Volta Una Piada,42,4,,42,Italian,1E+040,0,100000000000,0,0,0,45.46752,9.15138,52,21394,3500
1413,The Wood Bar,16,5,15,16,"Italian, American, Cafe, Sushi",1E+077,1E+023,100000000000,0,0,1E+017,45.44157,9.20098,5,12426,3100
